contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,unique_executions,%,cum %
0x3a23f943181408eac424116af7b7790c94cb97a5,matic,,0x00000188,,448885.473,13,0.04%,52.80%
0x6733f0283711f225a447e759d859a70b0c0fd2bc,eth,,0xa694fc3a,,2635213.858,13,0.04%,52.83%
0x0aa1582bebf8d96ea384b6829a5d41278579cd88,eth,,0x095ea7b3,,93409.32846,13,0.04%,52.87%
0x544ba588efd839d2692fc31ea991cd39993c135f,arb,,0x2646478b,,273605.4592,13,0.04%,52.90%
0x32bb5a147b5371fd901aa4a72b7f82c58a87e36d,eth,,0xa22cb465,,217452.7274,13,0.04%,52.94%
0x6c2c06790b3e3e3c38e12ee22f8183b37a13ee55,arb,,0x095ea7b3,,86867.97457,13,0.04%,52.98%
0x1e65e48532f6cf9747774777f3f1f6dc6cf0d81b,op,,0xd29b4abc,,90731.83211,13,0.04%,53.01%
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,op,,0x095ea7b3,,422110.6082,13,0.04%,53.05%
0x6ee844bcbe6de50867577fcfc77773bfc4645635,arb,,0xb6b55f25,,230044.0592,13,0.04%,53.08%
0x10393c20975cf177a3513071bc110f7962cd67da,arb,,0x095ea7b3,,301534.4362,13,0.04%,53.12%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0x87201b41,,583783.499,13,0.04%,53.15%
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0x05eb5327,,642273.618,13,0.04%,53.19%
0xb667cdeffe7b52ddcb8b0d3c1e10c1cdd56fbdb7,op,,0x2f52ebb7,,2359215.185,13,0.04%,53.22%
0x09bd2a33c47746ff03b86bce4e885d03c74a8e8c,arb,,0x2646478b,,247449.8285,13,0.04%,53.26%
0x0000000000ca73a6df4c58b84c5b4b847fe8ff39,eth,,0x095ea7b3,,84261.78364,13,0.04%,53.29%
0x55d26d7e20bfb42948a05d6d9a69af8fd5400fa0,arb,,0x095ea7b3,,230044.0592,13,0.04%,53.33%
0xed3217646d10d40e1eaae150e004aa2bdcfcea62,zksync,,0x72f66b67,,25323.02462,13,0.04%,53.36%
0x02f92800f57bcd74066f5709f1daa1a4302df875,eth,,0x095ea7b3,,302116.1562,13,0.04%,53.40%
0x37d4bfc8c583d297a0740d734b271eac9a88ade4,linea,,0xd85d3d27,,39135.15615,13,0.04%,53.43%
0x74a09653a083691711cf8215a6ab074bb4e99ef5,eth,,0xf6326fb3,,3469857.67,13,0.04%,53.47%
0x111111125421ca6dc452d289314280a0f8842a65,eth,,0xa76dfc3b,,86936.134,13,0.04%,53.50%
0x21b14441c489f9720d9cac4cde30db423885d144,eth,,0x02327c0a,,88740.78844,12,0.03%,53.53%
0xec2432a227440139ddf1044c3fea7ae03203933e,eth,,0xb6b55f25,,101959.6825,12,0.03%,53.57%
0x67ac031540320886f2706f3e8e680919d7f547a1,base,,0x095ea7b3,,136852.5567,12,0.03%,53.60%
0xadb9d68c613df4aa363b42161e1282117c7b9594,arb,,0x807cb86a,,156944.105,12,0.03%,53.63%
0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,eth,,0x095ea7b3,,69153.32395,12,0.03%,53.66%
0x1bacc2205312534375c8d1801c27d28370656cff,arb,,0xca23bb4c,,2607433.574,12,0.03%,53.70%
0x2d18f2d27d50c9b4013deba3d54f60996bd8847e,bsc,,0x2e4dbe8f,,989441.3517,12,0.03%,53.73%
0x82e30a63bccde3724877878a30c4977b52348198,base,,0x9dbb844d,,13171.46167,12,0.03%,53.76%
0xdef1c0ded9bec7f1a1670819833240f027b25eff,bsc,,0xc43c9ef6,,230098.46,12,0.03%,53.79%
0x4200000000000000000000000000000000000042,op,,0xa9059cbb,,30668.12083,12,0.03%,53.83%
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,op,,0x846a1bc6,,112449.6894,12,0.03%,53.86%
0x87a659d0433f21e257f5d252fe163e1341ddce81,base,,0x14d9e096,,60116.95333,12,0.03%,53.89%
0xd07d35368e04a839dee335e213302b21ef14bb4a,arb,,0x095ea7b3,,192515.6942,12,0.03%,53.92%
0x38e382f74dfb84608f3c1f10187f6bef5951de93,eth,,0x095ea7b3,,1045373.137,12,0.03%,53.96%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0x2298207a,,160566.543,12,0.03%,53.99%
0xa3d1a8deb97b111454b294e2324efad13a9d8396,base,,0x095ea7b3,,4114055.929,12,0.03%,54.02%
0x4ab75e9cdf450c4204828c05f01491a356880a16,matic,,0xffd8121b,,31908.46,12,0.03%,54.05%
0x9b5def958d0f3b6955cbea4d5b7809b2fb26b059,zksync,,0xeb1432f0,,38341.6826,12,0.03%,54.09%
0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,linea,,0xd0e30db0,,2575369.134,12,0.03%,54.12%
0x802489fe61792107f42a0e1dd1e988c0af8ce193,eth,,0x1feed31f,,133186.745,12,0.03%,54.15%
0xc929ba60ef82fe55de3bc848dd9453b3b12a0c30,eth,,0x91fa50cc,,183060.6083,12,0.03%,54.18%
0xaf9ba9f9d7db062a119371ea923ed274e3981163,eth,,0xd4dfd6bc,,43591.73667,12,0.03%,54.22%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,eth,,0xe7acab24,,64221.71435,12,0.03%,54.25%
0xa8ed4d2c3f6f98a55cdded97c5ae9b932b0633a4,op,,0x48a15e6f,,66035.6,12,0.03%,54.28%
0x3ed9acaac7bd974eb83a8ea6432a239e3c829d5d,op,,0x095ea7b3,,61261.56917,12,0.03%,54.31%
0xdef1c0ded9bec7f1a1670819833240f027b25eff,arb,,0xdac748d4,,1731246.153,12,0.03%,54.35%
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,,0x095ea7b3,,34928.1856,12,0.03%,54.38%
0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,arb,,0xcfc93274,,49185.66816,12,0.03%,54.41%
0x9d39a5de30e57443bff2a8307a4256c8797a3497,eth,,0x9343d9e1,,186909.0983,12,0.03%,54.44%
0xcf5ea1b38380f6af39068375516daf40ed70d299,eth,,0xb7482509,,2582716.578,12,0.03%,54.48%
0x89b2249d7fbb30765d94c163929cd04b5afa77e3,eth,,0x597d78e1,,182418.77,12,0.03%,54.51%
0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,base,,0xa9059cbb,,156149.517,12,0.03%,54.54%
0x39a9728fb398583154e6cc5e3defa60908f58e2f,eth,,0x095ea7b3,,177286.0617,12,0.03%,54.57%
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xc87df1c2,,132863.6003,12,0.03%,54.61%
0x341e94069f53234fe6dabef707ad424830525715,zksync,,0x4630a0d8,,28355.13917,12,0.03%,54.64%
0x111fc50541cf398857df38fa23d586c18e0f96ce,eth,,0xa9059cbb,,54094.14833,12,0.03%,54.67%
0x9774558534036ff2e236331546691b4eb70594b1,arb,,0xe2bbb158,,69695.8625,12,0.03%,54.70%
0x98585dfc8d9e7d48f0b1ae47ce33332cf4237d96,eth,,0x095ea7b3,,2766117.71,12,0.03%,54.73%
0x9002ecb8a06060e3b56669c6b8f18e1c3b119914,zksync,,0x095ea7b3,,87003.22,12,0.03%,54.77%
0x6694340fc020c5e6b96567843da2df01b2ce1eb6,arb,,0x095ea7b3,,270067.8375,12,0.03%,54.80%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0xb2f1e6db,,149280.3125,12,0.03%,54.83%
0x8c282c35b5e1088bb208991c151182a782637699,eth,,0x095ea7b3,,119525.2,12,0.03%,54.86%
0x0cab6977a9c70e04458b740476b498b214019641,linea,,0x744773f1,,65148.00417,12,0.03%,54.90%
0x9e53e88dcff56d3062510a745952dec4cefdff9e,base,,0x095ea7b3,,809626.0558,12,0.03%,54.93%
0x816f722424b49cf1275cc86da9840fbd5a6167e9,op,,0x322dda6d,,41307.981,12,0.03%,54.96%
0x303389f541ff2d620e42832f180a08e767b28e10,eth,,0x7a37dc2c,,197399.4375,12,0.03%,54.99%
0x6dd28c2c5b91dd63b4d4e78ecac7139878371768,zksync,,0x1249c58b,,28725.02083,12,0.03%,55.03%
0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,op,,0x9fbf10fc,,124927.5492,12,0.03%,55.06%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,matic,,0x3a3f7332,,357828.9335,12,0.03%,55.09%
0x00000000005bbb0ef59571e58418f9a4357b68a0,arb,,0x05eb5327,,642273.618,12,0.03%,55.12%
0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,matic,,0x0bdd6875,,29041.70962,12,0.03%,55.16%
0x25ab3efd52e6470681ce037cd546dc60726948d3,arb,,0xc8173c44,,119849.522,12,0.03%,55.19%
0x80a0974d484bc86000c78613984a3d7f9834b5c5,arb,,0x9dbb844d,,94904.58,12,0.03%,55.22%
0x1111111254eeb25477b68fb85ed929f73a960582,matic,,0x0502b1c5,,506643.8184,12,0.03%,55.25%
0xc46233dd3775c858a926b2b2d398bea7ca69499c,arb,,0x3ef009ef,,2605882.121,12,0.03%,55.29%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0x4630a0d8,,216928.1442,12,0.03%,55.32%
0x8ab2ff0116a279a99950c66a12298962d152b83c,eth,,0x095ea7b3,,171922.853,12,0.03%,55.35%
0x35751007a407ca6feffe80b3cb397736d2cf4dbe,arb,,0x095ea7b3,,1046335.604,12,0.03%,55.38%
0xf048b12eced04edd40c47e64906283db77f6c608,matic,,0x34c8bd34,,23950.88083,12,0.03%,55.42%
0xb86b3e16b6b960fd822849fd4b4861d73805879b,linea,,0x07432196,,80806.165,12,0.03%,55.45%
0x40e8858e6e29756a9c2c6ed5a5dec287ca86101e,arb,,0xc2ca0ac5,,160393.3542,12,0.03%,55.48%
0x06eb48763f117c7be887296cdcdfad2e4092739c,base,,0xe2bbb158,,33122.11,12,0.03%,55.51%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0xe40f2460,,86355.08286,12,0.03%,55.55%
0x9d600c4b597e6d58cbce8cdb6d9f6a57d5af28c9,arb,,0x3ff56940,,27409.99018,12,0.03%,55.58%
0xa4af354d466e8a68090dd9eb2cb7caf162f4c8c2,base,,0x095ea7b3,,508725.363,12,0.03%,55.61%
0x111111125421ca6dc452d289314280a0f8842a65,bsc,,0x07ed2379,,568783.7374,12,0.03%,55.64%
0xfeacb05b373f1a08e68235ba7fc92636b92ced01,bsc,,0x84477b39,,108539.1709,11,0.03%,55.67%
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,bsc,,0x8af033fb,,621894.433,11,0.03%,55.70%
0xc7198437980c041c805a1edcba50c1ce5db95118,avax,,0x095ea7b3,,174719.9909,11,0.03%,55.73%
0x0000000000000068f116a894984e2db1123eb395,base,,0xfd9f1e10,,28586.15312,11,0.03%,55.76%
0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,eth,,0x300dd6cf,,526961.7627,11,0.03%,55.79%
0xa0c05e2eed05912d9eb76d466167628e8024a708,base,,0x095ea7b3,,73052.62522,11,0.03%,55.82%
0x777777e8850d8d6d98de2b5f64fae401f96eff31,base,,0xf54f216a,,27172.72636,11,0.03%,55.85%
0x31c29a5937244957d72786dcf9ab1cf595379e6e,matic,,0xab49cd56,,17976.81,11,0.03%,55.88%
0x7bfc80a1dc182720220265e0fe0a02f0f4607748,arb,,0xf2c298be,,107833.8782,11,0.03%,55.91%
0xa6e0e731cb1e99aede0f9c9128d04f948e18727d,bsc,,0x1f1db043,,665697.1427,11,0.03%,55.94%
0x5422aa06a38fd9875fc2501380b40659feebd3bb,arb,,0x39f7df5f,,605812.6882,11,0.03%,55.97%
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,linea,,0xe21fd0e9,,443918.0147,11,0.03%,56.00%
0x227a3035f334418d22050b2a6e43599d812ee4dd,eth,,0x1feed31f,,249288.3509,11,0.03%,56.03%
0x24db6717db1c75b9db6ea47164d8730b63875db7,eth,,0x2ebe07c8,,1464652.122,11,0.03%,56.06%
0x8657f37439a241ad439ee98ca89a7755ca8c90b4,eth,,0x0ae6c63a,,63122.59364,11,0.03%,56.09%
0x2da10a1e27bf85cedd8ffb1abbe97e53391c0295,zksync,,0xe84d494b,,41973.77,11,0.03%,56.12%
0xba12222222228d8ba445958a75a0704d566bf2c8,eth,,0xb95cac28,,1715808.216,11,0.03%,56.15%
0x0000000000489d89d2b233d3375c045dfd05745f,eth,,0xc2288147,,194942.41,11,0.03%,56.18%
0xc274a97f1691ef390f662067e95a6eff1f99b504,eth,,0xa22cb465,,72965.9,11,0.03%,56.21%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,avax,,0x54e3f31b,,429035.86,11,0.03%,56.24%
0xdef1c0ded9bec7f1a1670819833240f027b25eff,arb,,0xa578efaf,,1146714.994,11,0.03%,56.27%
0xd56734d7f9979dd94fae3d67c7e928234e71cd4c,arb,,0x095ea7b3,,93912.43364,11,0.03%,56.30%
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avax,,0x2e1a7d4d,,1100026.236,11,0.03%,56.33%
0x4e3288c9ca110bcc82bf38f09a7b425c095d92bf,matic,,0x83bd37f9,,1233380.356,11,0.03%,56.36%
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,avax,,0xa9059cbb,,1145595.021,11,0.03%,56.39%
0x3a56ed006593740eb90e0dc9c45005933d27c8a2,base,,0x9dbb844d,,78165.09909,11,0.03%,56.42%
0x767b4a087c11d7581ac95eaffc1febfa26bad3d2,zksync,,0x80500d20,,94946.17091,11,0.03%,56.45%
0x15b2fb8f08e4ac1ce019eadae02ee92aedf06851,arb,,0x095ea7b3,,205064.5282,11,0.03%,56.48%
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0x12599ac6,,3001501.307,11,0.03%,56.51%
0x7509c18b61be849ecd8167e3dee62bb05c078f84,eth,,0x02327c0a,,102687.3418,11,0.03%,56.54%
0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,eth,,0xa9059cbb,,380034.7236,11,0.03%,56.57%
0x3bbbb6a231d0a1a12c6b79ba5bc2ed6358db5160,eth,,0x095ea7b3,,170297.4191,11,0.03%,56.59%
0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,eth,,0xa9059cbb,,450288.0491,11,0.03%,56.62%
0xfae103dc9cf190ed75350761e95403b7b8afa6c0,eth,,0x095ea7b3,,1066462.298,11,0.03%,56.65%
0xa219439258ca9da29e9cc4ce5596924745e12b93,linea,,0x095ea7b3,,30833.70364,11,0.03%,56.68%
0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,op,,0xcac88ea9,,1554443.46,11,0.03%,56.71%
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,,0xb066ea7c,,341684.2165,11,0.03%,56.74%
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0x52aa4c22,,97476.38727,11,0.03%,56.77%
0x8ab178c07184ffd44f0adff4ea2ce6cfc33f3b86,base,,0x31e69d2d,,323558.0636,11,0.03%,56.80%
0xc0e02aa55d10e38855e13b64a8e1387a04681a00,arb,,0xe56461ad,,22939.18455,11,0.03%,56.83%
0xd48e3caf0d948203434646a3f3e80f8ee18007dc,zksync,,0xe95a644f,,90850.28102,11,0.03%,56.86%
0xdf4cb8492b260e4a05112cb911ca8d8b154ea727,base,,0x9dbb844d,,76970.25364,11,0.03%,56.89%
0x7c3aa07721578d00babdebf17c3352d7658b67fd,bsc,,0x095ea7b3,,123072.48,11,0.03%,56.92%
0x24bbc063def30ae81aecc659b97a8b2562b2afcd,op,,0x14d9e096,,16012.33909,11,0.03%,56.95%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,,0xed178619,,97225.31118,11,0.03%,56.98%
0x6c5f2ce8ab5d6341ba9563c82ca7fa6fa0c35161,linea,,0x0c0a7630,,27455.01455,11,0.03%,57.01%
0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,base,,0x87b21efc,,28094.25727,11,0.03%,57.04%
0x033f193b3fceb22a440e89a2867e8fee181594d9,arb,,0x095ea7b3,,91744.19091,11,0.03%,57.07%
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0xc6878519,,1225485.304,11,0.03%,57.10%
0x8fb956ce2921954c45cb3bb41978c4c6c9736af2,eth,,0xa22cb465,,49544.63853,11,0.03%,57.13%
0xd19d4b5d358258f05d7b411e21a1460d11b0876f,eth,,0x9f3ce55a,,125190.3864,11,0.03%,57.16%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0xae0b91e5,,93324.36448,11,0.03%,57.19%
0x3a23f943181408eac424116af7b7790c94cb97a5,op,,0x00000184,,318149.8394,11,0.03%,57.22%
0x5550d13389bb70f45fcef58f19f6b6e87f6e747d,eth,,0x2646478b,,137804.6664,11,0.03%,57.25%
0xd7bae919114d36fa5ac5de0ce5d879473fb6b88c,eth,,0x02327c0a,,105133.0482,11,0.03%,57.28%
0x9774558534036ff2e236331546691b4eb70594b1,arb,,0x441a3e70,,79876.04091,11,0.03%,57.31%
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0x619a309f,,164075.2845,11,0.03%,57.34%
0x0bca65bf4b4c8803d2f0b49353ed57caaf3d66dc,op,,0xdb6b5246,,49216.31636,11,0.03%,57.37%
0x61dc14b28d4dbcd6cf887e9b72018b9da1ce6ff7,eth,,0x97feb926,,1295643.153,11,0.03%,57.40%
0x9992f660137979c1ca7f8b119cd16361594e3681,arb,,0x4e1028ba,,1182614.815,11,0.03%,57.43%
0x43cbe9dfe84e2f7451cf2b5caa28f02040e942f5,eth,,0x8132b321,,2427433.036,11,0.03%,57.46%
0x7a0bea791a3fde0911f910f3fa5875f5b4a294e1,base,,0x2e4dbe8f,,17700.69182,11,0.03%,57.49%
0x7509c18b61be849ecd8167e3dee62bb05c078f84,eth,,0x1feed31f,,102687.3418,11,0.03%,57.52%
0x62037b26fff91929655aa3a060f327b47d1e2b3e,base,,0x0cafb113,,87051.6909,11,0.03%,57.55%
0x0001a500a6b18995b03f44bb040a5ffc28e45cb0,eth,,0x095ea7b3,,122168.3728,11,0.03%,57.58%
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,,0x7ac09bf7,,675092.3236,11,0.03%,57.61%
0x35f4817b14718c66dbbdba085f5f8d2c3a4aa420,eth,,0x83092e47,,35986.31636,11,0.03%,57.64%
0xb0d94258bcee18c3fcfbd6b0ac336cdf4e2b67a9,base,,0x9dbb844d,,53615.69818,11,0.03%,57.67%
0x3419875b4d3bca7f3fdda2db7a476a79fd31b4fe,eth,,0x095ea7b3,,159504.6146,11,0.03%,57.70%
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,,0xc991866d,,665697.1427,11,0.03%,57.72%
0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea,eth,,0xa22cb465,,180744.6073,11,0.03%,57.75%
0xf3de3c0d654fda23dad170f0f320a92172509127,eth,,0x9871efa4,,32010.32091,11,0.03%,57.78%
0x49af605bc56649c4a67716cf7c7b8790b17b8160,base,,0x9dbb844d,,45114.32636,11,0.03%,57.81%
0x036676389e48133b63a802f8635ad39e752d375d,eth,,0xc3ae1766,,2814395.92,11,0.03%,57.84%
0xae78736cd615f374d3085123a210448e74fc6393,eth,,0x095ea7b3,,2970403.955,11,0.03%,57.87%
0xadde7028e7ec226777e5dea5d53f6457c21ec7d6,zksync,,0x37c6145a,,19320.88091,11,0.03%,57.90%
0xc5cb997016c9a3ac91cbe306e59b048a812c056f,linea,,0xa2a9539c,,66004.61545,11,0.03%,57.93%
0x79f483f2c878eaacd19a6c18c3e412e06e51f9a2,eth,,0x02327c0a,,173248.9545,11,0.03%,57.96%
0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,base,,0x9fbf10fc,,110092.012,10,0.03%,57.99%
0x2a5c54c625220cb2166c94dd9329be1f8785977d,op,,0xa0712d68,,3115757.275,10,0.03%,58.02%
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000197,,1088041.779,10,0.03%,58.04%
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000185,,206935.7729,10,0.03%,58.07%
0xd7807e5752b368a6a64b76828aaff0750522a76e,eth,,0x48686626,,308488.551,10,0.03%,58.10%
0x64192819ac13ef72bf6b5ae239ac672b43a9af08,eth,,0x4d0d6673,,27886.483,10,0.03%,58.12%
0xe3b53af74a4bf62ae5511055290838050bf764df,base,,0x095ea7b3,,4262754.246,10,0.03%,58.15%
0xdfaab828f5f515e104baaba4d8d554da9096f0e4,zksync,,0x095ea7b3,,30491.745,10,0.03%,58.18%
0xba3335588d9403515223f109edc4eb7269a9ab5d,eth,,0x095ea7b3,,87116.942,10,0.03%,58.21%
0xb99bf0f8182662cf041bd948497d104ee68f8936,zksync,,0xc35af429,,3078489.95,10,0.03%,58.23%
0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,eth,,0xb72df5de,,1094200.095,10,0.03%,58.26%
0x177c3973b16c16fb5d934ca92b6e6afb03383268,eth,,0x095ea7b3,,56658.4081,10,0.03%,58.29%
0x8657f37439a241ad439ee98ca89a7755ca8c90b4,eth,,0x87b0be48,,67715.346,10,0.03%,58.31%
0x083f1b2242fae0ab52b0c521dd489139f0dfecaf,eth,,0x02327c0a,,139428.047,10,0.03%,58.34%
0x91f45aa2bde7393e0af1cc674ffe75d746b93567,base,,0x095ea7b3,,537740.151,10,0.03%,58.37%
0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,eth,,0x439370b1,,1500555.24,10,0.03%,58.40%
0x817f772398fe3d804ecfd418b944eab7ce662ca3,eth,,0x095ea7b3,,329234.665,10,0.03%,58.42%
0xfb4d5a94b516df77fbdbcf3cfeb262baaf7d4db7,op,,0x2e7ba6ef,,86596.466,10,0.03%,58.45%
0x9e22ebec84c7e4c4bd6d4ae7ff6f4d436d6d8390,arb,,0x6e553f65,,1640797.738,10,0.03%,58.48%
0x05490ae02f71d2f3d1c96a7e62b44a1b2348c66b,base,,0x9dbb844d,,23647.837,10,0.03%,58.50%
0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,base,,0x64617461,,51197.5222,10,0.03%,58.53%
0x2f59e9086ec8130e21bd052065a9e6b2497bb102,base,,0xdb6b5246,,63167.658,10,0.03%,58.56%
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000016,,171545.6767,10,0.03%,58.58%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,matic,,0x1fd8010c,,271088.9897,10,0.03%,58.61%
0xa449b4f43d9a33fcdcf397b9cc7aa909012709fd,base,,0x45de0d9b,,57614.42674,10,0.03%,58.64%
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000013,,31762.324,10,0.03%,58.67%
0x1f272ab2bdc512cb59e7b49485efe16d2d7f9ffa,eth,,0x02327c0a,,251324.771,10,0.03%,58.69%
0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,op,,0xed995307,,25488.811,10,0.03%,58.72%
0xc78b628b060258300218740b1a7a5b3c82b3bd9f,eth,,0x095ea7b3,,207698.5001,10,0.03%,58.75%
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,,0x666256aa,,560577.911,10,0.03%,58.77%
0x8b791913eb07c32779a16750e3868aa8495f5964,zksync,,0x3a8e53ff,,46390.508,10,0.03%,58.80%
0x3d2bd0e15829aa5c362a4144fdf4a1112fa29b5c,matic,,0x095ea7b3,,1320275.12,10,0.03%,58.83%
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,base,,0xc2288147,,145525.3451,10,0.03%,58.85%
0x777b425f6bf8474b0e61f42e880d09e610a9400e,matic,,0xa22cb465,,21931.954,10,0.03%,58.88%
0xd402e48d1ce4a3d0fcd3d76aa7fb62f30c2fbbc6,arb,,0x4b0b3dc7,,44092.79,10,0.03%,58.91%
0x1111111254eeb25477b68fb85ed929f73a960582,bsc,,0x0502b1c5,,506643.8184,10,0.03%,58.94%
0xba4eee20f434bc3908a0b18da496348657133a7e,matic,,0x47e7ef24,,112301.008,10,0.03%,58.96%
0x3a23f943181408eac424116af7b7790c94cb97a5,base,,0x00000186,,186020.535,10,0.03%,58.99%
0xc46233dd3775c858a926b2b2d398bea7ca69499c,arb,,0xa22cb465,,53120.066,10,0.03%,59.02%
0x3a23f943181408eac424116af7b7790c94cb97a5,op,,0x00000194,,34113.58733,10,0.03%,59.04%
0x853d955acef822db058eb8505911ed77f175b99e,eth,,0x095ea7b3,,1232007.468,10,0.03%,59.07%
0xb23d80f5fefcddaa212212f028021b41ded428cf,eth,,0x095ea7b3,,155063.559,10,0.03%,59.10%
0x50c5725949a6f0c72e6c4a641f24049a917db0cb,base,,0x095ea7b3,,150934.8538,10,0.03%,59.13%
0x227a3035f334418d22050b2a6e43599d812ee4dd,eth,,0x02327c0a,,128600.868,10,0.03%,59.15%
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,matic,,0x8af033fb,,621894.433,10,0.03%,59.18%
0xf951e335afb289353dc249e82926178eac7ded78,eth,,0xd0e30db0,,136003.829,10,0.03%,59.21%
0x9a01857f33aa382b1d5bb96c3180347862432b0d,arb,,0x095ea7b3,,104077.158,10,0.03%,59.23%
0x5d340658400e1d2352262c7c361ace0366bf6c24,arb,,0x095ea7b3,,113112.716,10,0.03%,59.26%
0xadb9d68c613df4aa363b42161e1282117c7b9594,arb,,0xbc6efe31,,181659.04,10,0.03%,59.29%
0x68f216bde507f6ce6c66955d1b4216a402e94cf3,base,,0x095ea7b3,,119048.422,10,0.03%,59.31%
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,bsc,,0xc2288147,,145525.3451,10,0.03%,59.34%
0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,base,,0xc4de93a5,,32537.768,10,0.03%,59.37%
0x38e4a99a708d44e908a1f9378b6e684bdaf88dd4,eth,,0x0efe6a8b,,1589790.94,10,0.03%,59.40%
0xcafd2f0a35a4459fa40c0517e17e6fa2939441ca,eth,,0x1019d654,,1673420.609,10,0.03%,59.42%
0x1111111254eeb25477b68fb85ed929f73a960582,eth,,0x9570eeee,,470211.769,10,0.03%,59.45%
0x3f433f14e6ace35bd11c6a8c6d8875daa68c6a80,base,,0xa0712d68,,68395.09,10,0.03%,59.48%
0x8e86e46278518efc1c5ced245cba2c7e3ef11557,zksync,,0x095ea7b3,,3136330.69,10,0.03%,59.50%
0xaa6cccdce193698d33deb9ffd4be74eaa74c4898,base,,0x095ea7b3,,62335.698,10,0.03%,59.53%
0x11f98c7e42a367dab4f200d2fdc460fb445ce9a8,arb,,0x095ea7b3,,1205630.288,10,0.03%,59.56%
0x00000000005bbb0ef59571e58418f9a4357b68a0,arb,,0xf7e375e8,,1715551.61,10,0.03%,59.58%
0x0092ca750b75789caaf1cb27c94dbf8551effd19,bsc,,0xff9caad6,,24822.335,10,0.03%,59.61%
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0x5b0d5984,,549981.877,10,0.03%,59.64%
0x00000000005bbb0ef59571e58418f9a4357b68a0,arb,,0xc81f847a,,2999817.363,10,0.03%,59.67%
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,arb,,0x83d13e01,,12163.14396,10,0.03%,59.69%
0x95640a134721475bc78594c8ea66c0182c7b9a50,eth,,0x095ea7b3,,68176.0263,10,0.03%,59.72%
0xa22e5de130365d855353a23409ce6ac7873fc5a7,bsc,,0xd954863c,,58749.24,10,0.03%,59.75%
0xba12222222228d8ba445958a75a0704d566bf2c8,eth,,0x8bdb3913,,898780.1833,10,0.03%,59.77%
0xe49dee5353bea74caf65089237005198a14f7c83,op,,0xac16c7cb,,81461.4251,10,0.03%,59.80%
