contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,absolute_executions,%,cum %
0x00df5a5eddb5e6a0d2ca38e193f82955a398b02a,linea,,0x0b99354e,,46538.8973,17,0.01%,82.02%
0x5be754ad77766089c4284d914f0cc37e8e3f669a,arb,,0x1d6ee8eb,,7960509.06,17,0.01%,82.03%
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,eth,,0x095ea7b3,,2951155.14,17,0.01%,82.04%
0xc32eb36f886f638fffd836df44c124074cfe3584,arb,,0xd44f70b4,,5203696.28,17,0.01%,82.06%
0x3e8006cc1c86449e27f41be8938f90f6918f8cf9,eth,,0x02327c0a,,33995.6266,17,0.01%,82.07%
0x4e586686e0f614c6dbce19c40f239163569d4e4b,linea,,0x84bb1e42,,22812.3338,17,0.01%,82.08%
0x052ab3fd33cadf9d9f227254252da3f996431f75,arb,,0x0428d084,,5569386.98,17,0.01%,82.10%
0x1111111254eeb25477b68fb85ed929f73a960582,op,,0xe449022e,,409233.622,17,0.01%,82.11%
0x20547341e58fb558637fa15379c92e11f7b7f710,arb,,0x095ea7b3,,146534.5,17,0.01%,82.12%
0x1bb9b64927e0c5e207c9db4093b3738eef5d8447,eth,,0xa9059cbb,,1321776.09,17,0.01%,82.13%
0x177c3973b16c16fb5d934ca92b6e6afb03383268,eth,,0x095ea7b3,,38538.8394,17,0.01%,82.15%
0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,bsc,,0xcfc93274,,16697.3546,17,0.01%,82.16%
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,avax,,0x095ea7b3,,213424.216,17,0.01%,82.17%
0x58dd173f30ecffdfebcd242c71241fb2f179e9b9,base,,0x371fd8e6,,314.401078,17,0.01%,82.19%
0xfe3e6a25e6b192a42a44ecddcd13796471735acf,eth,,0xa9059cbb,,3912101.67,17,0.01%,82.20%
0xf951e335afb289353dc249e82926178eac7ded78,eth,,0xc18d7cb7,,94356.8758,17,0.01%,82.21%
0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,eth,,0x133ba9a6,,57762.4143,17,0.01%,82.23%
0x7043e4e1c4045424858ecbced80989feafc11b36,matic,,0x161d0770,,14022.6621,17,0.01%,82.24%
0xe43638797513ef7a6d326a95e8647d86d2f5a099,arb,,0xbb0a6fa5,,155517.983,17,0.01%,82.25%
0xc95f60ca623400ddfc4620a3264263c08dea8448,arb,,0x441a3e70,,193891.596,17,0.01%,82.27%
0x60c08737877a5262bdb1c1cac8fb90b5e5b11515,base,,0x2e1a7d4d,,314.401078,17,0.01%,82.28%
0xa41d2f8ee4f47d3b860a149765a7df8c3287b7f0,eth,,0x095ea7b3,,47272.5811,17,0.01%,82.29%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,op,,0x54e3f31b,,369598.527,17,0.01%,82.31%
0x088cd8f5ef3652623c22d48b1605dcfe860cd704,arb,,0x095ea7b3,,170702.404,17,0.01%,82.32%
0xfeea44bc2161f2fe11d55e557ae4ec855e2d1168,eth,,0x00f714ce,,513950.855,17,0.01%,82.33%
0xaccba5e852ab85e5e3a84bc8e36795bd8cec5c73,matic,,0x7715ee75,,592297.954,17,0.01%,82.35%
0x0aa1582bebf8d96ea384b6829a5d41278579cd88,eth,,0x095ea7b3,,89504.5351,17,0.01%,82.36%
0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31,matic,,0x5f575529,,11863.8137,17,0.01%,82.37%
0x75c143460f6e3e22f439dff947e25c9ccb72d2e8,arb,,0x4641257d,,116004.585,17,0.01%,82.39%
0xaaa1ee8dc1864ae49185c368e8c64dd780a50fb7,arb,,0xeb8738f5,,755268.978,17,0.01%,82.40%
0xd9d74a29307cc6fc8bf424ee4217f1a587fbc8dc,arb,,0x29723511,,38254.9852,17,0.01%,82.41%
0x4d224452801aced8b2f0aebe155379bb5d594381,eth,,0xa9059cbb,,751875.027,17,0.01%,82.43%
0xfdd9d122b451f549f48c4942c6fa6646d849e8c1,arb,,0xa2ffb897,,4860688.66,17,0.01%,82.44%
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,arb,,0xa9059cbb,,95156.0333,17,0.01%,82.45%
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,,0x2a443fae,,165808.527,17,0.01%,82.47%
0x851b3fb3c3178cd3fbaa0cdaae0175efa15a30f1,arb,,0xb80c37e7,,287970.185,17,0.01%,82.48%
0xd7ba4057f43a7c4d4a34634b2a3151a60bf78f0d,op,,0x126928c4,,4325957.26,16,0.01%,82.49%
0x39da41747a83aee658334415666f3ef92dd0d541,eth,,0x09ba153d,,75302.1903,16,0.01%,82.51%
0xa2ab69a98a30050afce7e9ecd39231223d74fd09,eth,,0xb07b8764,,73967.8893,16,0.01%,82.52%
0x0800394f6e23dd539929c8b77a3d45c96f76aefc,eth,,0x095ea7b3,,90661.5647,16,0.01%,82.53%
0x3561008a55745327136a4e64bd2b029a6e2d64f0,eth,,0x4e71d92d,,243745.26,16,0.01%,82.54%
0x311434160d7537be358930def317afb606c0d737,matic,,0x23b872dd,,41295.7936,16,0.01%,82.56%
0x17b5a77d6e7cde0e8d1f59bd1edb26d9badf6e9e,eth,,0x87151b88,,2987977.8,16,0.01%,82.57%
0x090185f2135308bad17527004364ebcc2d37e5f6,eth,,0xa9059cbb,,1956714.99,16,0.01%,82.58%
0x0b9ae6b1d4f0eeed904d1cef68b9bd47499f3fff,eth,,0xa9059cbb,,3912101.67,16,0.01%,82.59%
0xe4ba6740af4c666325d49b3112e4758371386adc,arb,,0xe54b89b3,,35276.8805,16,0.01%,82.61%
0xc8ccbd97b96834b976c995a67bf46e5754e2c48e,arb,,0x095ea7b3,,66513.8578,16,0.01%,82.62%
0xdbf25526c2fc7987fb3f419212b99e95778fdda4,eth,,0x2e7ba6ef,,164111.196,16,0.01%,82.63%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0x87201b41,,601978.383,16,0.01%,82.64%
0x57b8792c775d34aa96092400983c3e112fcbc296,eth,,0xee2f675e,,64517.84,16,0.01%,82.66%
0xfdf5acd92840e796955736b1bb9cc832740744ba,eth,,0xa22cb465,,53897.9891,16,0.01%,82.67%
0x89b2249d7fbb30765d94c163929cd04b5afa77e3,arb,,0x211f0036,,179304.904,16,0.01%,82.68%
0xfc55d0e3045bae717ad06d7642228405b365a013,eth,,0x95a2251f,,1359882.62,16,0.01%,82.69%
0x327dd3208f0bcf590a66110acb6e5e6941a4efa0,bsc,,0xc04b8d59,,217314.688,16,0.01%,82.71%
0x75588190d570fbc74e36711d6668b1f9313d5fe8,bsc,,0x4d474898,,11144.0211,16,0.01%,82.72%
0xbf94ed69281709958c8f60bc15cd1bb6badcd4a4,arb,,0xf2cac920,,62703.9171,16,0.01%,82.73%
0x16613524e02ad97edfef371bc883f2f5d6c480a5,base,,0x7ac09bf7,,6048371.79,16,0.01%,82.74%
0xd3934a2e428e31ffc14b1f69b0bec79db3e0c614,arb,,0x095ea7b3,,131392.732,16,0.01%,82.76%
0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,eth,,0x095ea7b3,,389639.187,16,0.01%,82.77%
0xfb5b838b6cfeedc2873ab27866079ac55363d37e,bsc,,0x23b872dd,,41295.7936,16,0.01%,82.78%
0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,eth,,0x23b872dd,,41295.7936,16,0.01%,82.80%
0x1645787ddcb380932130f0d8c22e6bf53a38e725,eth,,0xefef39a1,,26010.4616,16,0.01%,82.81%
0x3071be11f9e92a9eb28f305e1fa033cd102714e7,eth,,0x441a3e70,,14469.5797,16,0.01%,82.82%
0xc9d0b733adaa1f851639ca47a9a2d8a6c8572bdb,arb,,0x14d9e096,,17763.5666,16,0.01%,82.83%
0x8821bee2ba0df28761afff119d66390d594cd280,eth,,0xa22cb465,,60402.8733,16,0.01%,82.85%
0xbbba073c31bf03b8acf7c28ef0738decf3695683,matic,,0xa9059cbb,,41295.7936,16,0.01%,82.86%
0xa2c203d7ef78ed80810da8404090f926d67cd892,op,,0x51905636,,25932983,16,0.01%,82.87%
0x72c60bfffef18dca51db32b52b819a951b6ddbed,eth,,0x23b872dd,,41295.7936,16,0.01%,82.88%
0xa3f5a536f931855337bbad572730f241175fdcf3,arb,,0xfb4d364c,,0,16,0.01%,82.90%
0x17fc002b466eec40dae837fc4be5c67993ddbd6f,arb,,0x095ea7b3,,1351253.17,16,0.01%,82.91%
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0x0f5287b0,,858866.791,16,0.01%,82.92%
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0xc6878519,,957608.094,16,0.01%,82.93%
0x1d9a1491924c1847e669dafde86341ad92a87fe2,eth,,0xa22cb465,,59980.3024,16,0.01%,82.95%
0xba12222222228d8ba445958a75a0704d566bf2c8,arb,,0xb95cac28,,905977.855,16,0.01%,82.96%
0xd07d35368e04a839dee335e213302b21ef14bb4a,arb,,0x095ea7b3,,125920.62,16,0.01%,82.97%
0x3506424f91fd33084466f402d5d97f05f8e3b4af,eth,,0xa9059cbb,,3912101.67,16,0.01%,82.98%
0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,eth,,0x7b0472f0,,41398.1153,16,0.01%,83.00%
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0x74694a2b,,29580.7878,16,0.01%,83.01%
0x8ebfd97b4e6a4e94759c15588459e3b07b4fe1a2,arb,,0x4641257d,,49648.6981,16,0.01%,83.02%
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,eth,,0xa415bcad,,4232519.6,16,0.01%,83.03%
0xec70dcb4a1efa46b8f2d97c310c9c4790ba5ffa8,arb,,0x095ea7b3,,601505.349,16,0.01%,83.05%
0xd592f705bdc8c1b439bd4d665ed99c4faad5a680,arb,,0x3111e7b3,,1716239.32,16,0.01%,83.06%
0xbf5495efe5db9ce00f80364c8b423567e58d2110,eth,,0x095ea7b3,,943236.612,16,0.01%,83.07%
0xb9fe82ab6e0fbbd2647b9f9ac0d965b77d4a43f9,eth,,0x1feed31f,,126888.841,16,0.01%,83.08%
0xcd4b2e538c9d2c1ca117c8f5f2e8fa56f6ba1069,matic,,0x1249c58b,,24282.5218,16,0.01%,83.10%
0x1d9619e10086fdc1065b114298384aae3f680cc0,eth,,0x1ebc263f,,83129.6712,16,0.01%,83.11%
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,eth,,0x02c205f0,,5038090.36,16,0.01%,83.12%
0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,arb,,0xa9059cbb,,1154442.1,16,0.01%,83.13%
0xf9ca0ec182a94f6231df9b14bd147ef7fb9fa17c,arb,,0x095ea7b3,,33915.1196,16,0.01%,83.15%
0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,eth,,0x095ea7b3,,146652.921,16,0.01%,83.16%
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,,0xa9059cbb,,1976892.97,16,0.01%,83.17%
0x40c2344ff770c666535c3c76e28376e04d663ec0,matic,,0x3183d9ef,,1044.99813,16,0.01%,83.18%
0xd084944d3c05cd115c09d072b9f44ba3e0e45921,eth,,0x095ea7b3,,679738.484,15,0.01%,83.20%
0x3001f57f8308b189eb412a64322aad5ef9951290,eth,,0x095ea7b3,,60804.1962,15,0.01%,83.21%
0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,bsc,,0x095ea7b3,,2470288.68,15,0.01%,83.22%
0xa315aa2410a0ded2c1bf87840edece099c3a7b9c,eth,,0x64617461,,0,15,0.01%,83.23%
0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea,eth,,0xa22cb465,,86835.9995,15,0.01%,83.24%
0x4cfa50b7ce747e2d61724fcac57f24b748ff2b2a,arb,,0x095ea7b3,,11300.5144,15,0.01%,83.25%
0xe28b3b32b6c345a34ff64674606124dd5aceca30,eth,,0x23b872dd,,41295.7936,15,0.01%,83.27%
0xbb5ca40b2f7af3b1ff5dbce0e9cc78f8bfa817ce,arb,,0x02c5fcf8,,1376250.42,15,0.01%,83.28%
0x1c62d55080bec65c0bbc6dff1c0113fae6045091,arb,,0x4e71d92d,,127143.732,15,0.01%,83.29%
0x8ce523cf1120d9b7703806c745b69663a2847504,arb,,0x48686626,,55816.7837,15,0.01%,83.30%
0x6cafc1b007f16f171b34ee45fc61b378ad58f592,eth,,0xae77c237,,70488.3224,15,0.01%,83.31%
0xcafd2f0a35a4459fa40c0517e17e6fa2939441ca,eth,,0x29ac8361,,1649734.56,15,0.01%,83.33%
0x92d6c1e31e14520e676a687f0a93788b716beff5,eth,,0xa9059cbb,,2064956.72,15,0.01%,83.34%
0x38d64ce1bdf1a9f24e0ec469c9cade61236fb4a0,eth,,0x8340f549,,247247.531,15,0.01%,83.35%
0xd7c1eb0fe4a30d3b2a846c04aa6300888f087a5f,eth,,0x095ea7b3,,74034.9056,15,0.01%,83.36%
0xd77b108d4f6cefaa0cae9506a934e825becca46e,arb,,0x23b872dd,,41295.7936,15,0.01%,83.37%
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,eth,,0xa9059cbb,,1170134.53,15,0.01%,83.38%
0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,eth,,0x095ea7b3,,3375354.71,15,0.01%,83.40%
0x4200000000000000000000000000000000000042,op,,0xa9059cbb,,111860.939,15,0.01%,83.41%
0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,matic,,0xc5d5d96a,,10792.7049,15,0.01%,83.42%
0x32226588378236fd0c7c4053999f88ac0e5cac77,arb,,0x5ae401dc,,163301.984,15,0.01%,83.43%
0x58dd173f30ecffdfebcd242c71241fb2f179e9b9,base,,0x7bde82f2,,314.401078,15,0.01%,83.44%
0x7b54949c347283fa970586ce170f90aa93d3fa4b,arb,,0x372500ab,,3720458.33,15,0.01%,83.45%
0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,eth,,0xa9059cbb,,557914.2,15,0.01%,83.47%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,base,,0xfd9f1e10,,483579.477,15,0.01%,83.48%
0x0dd5a35fe4cd65fe7928c7b923902b43d6ea29e7,eth,,0x2533a8c1,,6130.49815,15,0.01%,83.49%
0xa0ef786bf476fe0810408caba05e536ac800ff86,eth,,0xa9059cbb,,25100.0615,15,0.01%,83.50%
0x21b14441c489f9720d9cac4cde30db423885d144,eth,,0x02327c0a,,53725.3633,15,0.01%,83.51%
0x28527ebb5c97bb11abd6c2c74d24045b4e4865ef,matic,,0x3612e78a,,8651568.4,15,0.01%,83.53%
0x508e00d5cef397b02d260d035e5ee80775e4c821,eth,,0xa9059cbb,,37650.0922,15,0.01%,83.54%
0x4200000000000000000000000000000000000006,base,,0x2e1a7d4d,,312241.128,15,0.01%,83.55%
0x858646372cc42e1a627fce94aa7a7033e7cf075a,eth,,0xa782d945,,226589.168,15,0.01%,83.56%
0x1261d315da164c41db9968c4544ad641cf9582b5,arb,,0xa0712d68,,44853.8738,15,0.01%,83.57%
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,eth,,0x69328dec,,6282318.99,15,0.01%,83.58%
0x8a555e4fc287650f5e8ca1778a35dd44e893d6aa,arb,,0x51905636,,20414.2992,15,0.01%,83.60%
0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,eth,,0x095ea7b3,,170829.706,15,0.01%,83.61%
0xa766d1b50ebdbf1dde13db1f53d4a2c58ab5ec29,eth,,0x40d097c3,,94508.8932,15,0.01%,83.62%
0x64809bdf6622856382c27a7cc73e8c8106d33c33,eth,,0x64617461,,0,15,0.01%,83.63%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0xfd9f1e10,,483579.477,15,0.01%,83.64%
0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,eth,,0x095ea7b3,,275654.738,15,0.01%,83.65%
0x1fb2c8dd310d7162729674dc4114616b87224571,eth,,0xde442602,,46016.0825,15,0.01%,83.67%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,eth,,0x5b34b966,,137055.458,15,0.01%,83.68%
0x3335733c454805df6a77f825f266e136fb4a3333,arb,,0xe1fcde8e,,28523.5354,15,0.01%,83.69%
0x539bde0d7dbd336b79148aa742883198bbf60342,arb,,0xd505accf,,41295.7936,15,0.01%,83.70%
0xd533a949740bb3306d119cc777fa900ba034cd52,eth,,0x095ea7b3,,190295.056,15,0.01%,83.71%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0x55c99cd8,,68598.0327,15,0.01%,83.72%
0x535ec56479892d9c02fe2bb86cebf7ed62e81131,arb,,0xe2bbb158,,498350.179,15,0.01%,83.74%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0x4630a0d8,,76818.797,15,0.01%,83.75%
0x31adda225642a8f4d7e90d4152be6661ab22a5a2,eth,,0x095ea7b3,,309684.97,15,0.01%,83.76%
0x10ed43c718714eb63d5aa57b78b54704e256024e,bsc,,0x791ac947,,132414.486,15,0.01%,83.77%
0xc91aaacc5adb9763ceb57488cc9ebe52c76a2b05,zksync,,0xc002c4d6,,66471.5868,15,0.01%,83.78%
0x7b0614215649e6219d3c84afd2d92a2f9ec995a0,arb,,0x02327c0a,,3362727.77,15,0.01%,83.80%
0x0f1cbed8efa0e012adbccb1638d0ab0147d5ac00,bsc,,0x23b872dd,,41295.7936,15,0.01%,83.81%
0x3335733c454805df6a77f825f266e136fb4a3333,eth,,0xe1fcde8e,,28523.5354,15,0.01%,83.82%
0x269727f088f16e1aea52cf5a97b1cd41daa3f02d,eth,,0xe0db3fcf,,181592.582,15,0.01%,83.83%
0x95146881b86b3ee99e63705ec87afe29fcc044d9,arb,,0x095ea7b3,,1798382.67,15,0.01%,83.84%
0x54feb100d536130a64c60f485aaef64f1894be83,arb,,0x095ea7b3,,80355.2712,15,0.01%,83.85%
0xee72f1035c706478f84ab9480e45b427aa6b6682,eth,,0x2f366637,,41518.5076,15,0.01%,83.87%
0x738865301a9b7dd80dc3666dd48cf034ec42bdda,eth,,0x095ea7b3,,44735.7607,15,0.01%,83.88%
0x95fc37a27a2f68e3a647cdc081f0a89bb47c3012,eth,,0xb1a1a882,,556457.479,15,0.01%,83.89%
0x5e93c07a22111b327ee0eaec64028064448ae848,arb,,0x2892a977,,6935.00004,15,0.01%,83.90%
0xfeff7b68bc540826da22b296c82a4b8b6b845f41,eth,,0x095ea7b3,,107626.006,15,0.01%,83.91%
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,arb,,0x6111ad25,,1697783.78,14,0.01%,83.92%
0x9e22ebec84c7e4c4bd6d4ae7ff6f4d436d6d8390,eth,,0x6e553f65,,2631898.3,14,0.01%,83.94%
0x000000000022d473030f116ddee9f6b43ac78ba3,matic,,0x2a2d80d1,,41295.7936,14,0.01%,83.95%
0x6051f99cc1d45227106b895f16cb85827f2821e5,arb,,0x0020311b,,57438.9804,14,0.01%,83.96%
0x5c1a0cc6dadf4d0fb31425461df35ba80fcbc110,eth,,0xa22cb465,,32383.9834,14,0.01%,83.97%
0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,eth,,0x095ea7b3,,31849.6822,14,0.01%,83.98%
0xd1d2eb1b1e90b638588728b4130137d262c87cae,eth,,0x23b872dd,,41295.7936,14,0.01%,83.99%
0x97effb790f2fbb701d88f89db4521348a2b77be8,eth,,0x095ea7b3,,111519.338,14,0.01%,84.00%
0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44,eth,,0xa9059cbb,,202696.772,14,0.01%,84.01%
0x9623063377ad1b27544c965ccd7342f7ea7e88c7,arb,,0x23b872dd,,41295.7936,14,0.01%,84.02%
0x000000000000ad05ccc4f10045630fb830b95127,eth,,0xb3be57f8,,41295.7936,14,0.01%,84.03%
0xf22abb024d56eab42d57eb039f6c0a74afb25bec,eth,,0x42842e0e,,69913.0725,14,0.01%,84.04%
0x60927b83ddd2096f38f22a8a2d84cf863402d1a1,eth,,0x095ea7b3,,173244.261,14,0.01%,84.06%
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,eth,,0xea598cb0,,2658429.85,14,0.01%,84.07%
0x9168765ee952de7c6f8fc6fad5ec209b960b7622,eth,,0x8c3152e9,,4429245.81,14,0.01%,84.08%
0x24db6717db1c75b9db6ea47164d8730b63875db7,eth,,0x2ebe07c8,,1316669.48,14,0.01%,84.09%
0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,bsc,,0x23b872dd,,41295.7936,14,0.01%,84.10%
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x0000018c,,225082.02,14,0.01%,84.11%
0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,arb,,0x095ea7b3,,537960.997,14,0.01%,84.12%
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000013,,73727.7802,14,0.01%,84.13%
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,,0x23b872dd,,41295.7936,14,0.01%,84.14%
0xf3de3c0d654fda23dad170f0f320a92172509127,eth,,0x0d5f0e3b,,149542.966,14,0.01%,84.15%
0xf250bf5953b601e42e93226f7a9e4e8b9e7435af,bsc,,0x42842e0e,,35437.3298,14,0.01%,84.17%
0x772598e9e62155d7fdfe65fdf01eb5a53a8465be,arb,,0x095ea7b3,,176221.68,14,0.01%,84.18%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,bsc,,0x54e3f31b,,369598.527,14,0.01%,84.19%
0x32973908faee0bf825a343000fe412ebe56f802a,eth,,0xa22cb465,,149852.848,14,0.01%,84.20%
0xda47862a83dac0c112ba89c6abc2159b95afd71c,eth,,0x095ea7b3,,5344164.32,14,0.01%,84.21%
0xd8c383de549a4f6da6893e1a8b31d9117268b1ab,eth,,0x1feed31f,,220284.877,14,0.01%,84.22%
0x9915d03d62b1d83f9a8890baebd72ed4bca49701,base,,0xc00007b0,,10687816.5,14,0.01%,84.23%
0xf75fd01d2262b07d92dca7f19bd6a3457060d7db,eth,,0x23b872dd,,41684.2814,14,0.01%,84.24%
0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,bsc,,0x23b872dd,,41295.7936,14,0.01%,84.25%
0x17798ba794ad94dad0b7d3f4b9bc2e9f6486d4b9,arb,,0xa22cb465,,72951.6015,14,0.01%,84.26%
0x025137c819298654162de2609f407514de4bb027,base,,0xc00007b0,,10687816.5,14,0.01%,84.28%
0x0000030ec64df25301d8414ee5a29588c4b0de10,eth,,0xe609055e,,196322.279,14,0.01%,84.29%
0x00b2149d89677a5069ed4d303941614a33700146,base,,0xc00007b0,,10687816.5,14,0.01%,84.30%
0x83ec81ae54dd8dca17c3dd4703141599090751d1,base,,0x2646478b,,129981.043,14,0.01%,84.31%
0xba25b2281214300e4e649fead9a6d6acd25f1c0a,eth,,0x095ea7b3,,208436.691,14,0.01%,84.32%
0x2ef8a2ccb058915e00e16aa13cc6e36f19d8893b,eth,,0x095ea7b3,,75115.8983,14,0.01%,84.33%
0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd,bsc,,0x23b872dd,,41295.7936,14,0.01%,84.34%
0x22f3711aea16e12cb7b8c1d39d3acdea239b91e7,bsc,,0xffd8121b,,5113.62605,14,0.01%,84.35%
0x47c454ca6be2f6def6f32b638c80f91c9c3c5949,bsc,,0x23b872dd,,41295.7936,14,0.01%,84.36%
0x3611cd2b957514222a94c93e1a9a5be66b0b2841,arb,,0xac9650d8,,50919.2849,14,0.01%,84.37%
0x6733f0283711f225a447e759d859a70b0c0fd2bc,eth,,0xa694fc3a,,250651.423,14,0.01%,84.39%
0x6daf586b7370b14163171544fca24abcc0862ac5,arb,,0x095ea7b3,,69915.6903,14,0.01%,84.40%
0x644192291cc835a93d6330b24ea5f5fedd0eef9e,eth,,0x23b872dd,,41295.7936,14,0.01%,84.41%
0xeae066c25106006fb386a3a8b1698a0cb6931c1a,base,,0xc00007b0,,10687816.5,14,0.01%,84.42%
0x6daf586b7370b14163171544fca24abcc0862ac5,arb,,0xa9059cbb,,10307.0586,14,0.01%,84.43%
0xfa3e62aae5de014c4cd20377ec90eb8e59d31169,arb,,0x04951891,,192954.191,14,0.01%,84.44%
0x4b3d9e6944e0612616590002a9f25debcf7a1f03,matic,,0x5b713eb3,,46578.903,14,0.01%,84.45%
0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,matic,,0xd0e30db0,,33719.8596,14,0.01%,84.46%
0x18385240632282bb38c2f6f279c9c2735da38cf6,eth,,0x42842e0e,,131042.219,14,0.01%,84.47%
0x1f721e2e82f6676fce4ea07a5958cf098d339e18,arb,,0xac9650d8,,135881.768,14,0.01%,84.48%
0x06a4385d11b64be7248db210eca0a04a558608a5,eth,,0x23b872dd,,41295.7936,14,0.01%,84.49%
0xd42126d46813472f83104811533c03c807e65435,linea,,0x9b7d30dd,,33235.7934,14,0.01%,84.51%
0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,bsc,,0x0f5287b0,,122525.38,14,0.01%,84.52%
0xe7583af5121a8f583efd82767cccfeb71069d93a,eth,,0xac9650d8,,2833283.57,14,0.01%,84.53%
0x46b66c5ed6789c600df7d3665a0390e4b8696c44,arb,,0x82cee55c,,1574029.78,14,0.01%,84.54%
0x570a5d26f7765ecb712c0924e4de545b89fd43df,bsc,,0x23b872dd,,41295.7936,14,0.01%,84.55%
0x10ed43c718714eb63d5aa57b78b54704e256024e,bsc,,0xb6f9de95,,14355.1324,14,0.01%,84.56%
0x000000000022d473030f116ddee9f6b43ac78ba3,matic,,0x0d58b1db,,41295.7936,14,0.01%,84.57%
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,bsc,,0x83d13e01,,14479.1653,14,0.01%,84.58%
0x04c154b66cb340f3ae24111cc767e0184ed00cc6,eth,,0x095ea7b3,,5846189.58,14,0.01%,84.59%
0x000000000022d473030f116ddee9f6b43ac78ba3,arb,,0x0d58b1db,,41295.7936,14,0.01%,84.60%
0x817f772398fe3d804ecfd418b944eab7ce662ca3,eth,,0x23dbf19f,,822049.198,14,0.01%,84.62%
0x3a23f943181408eac424116af7b7790c94cb97a5,matic,,0x00000188,,90723.1276,14,0.01%,84.63%
0xc67b7cb2fff1d9eb5ccccea39b4395de890d8f5e,arb,,0x4e71d92d,,194635.6,14,0.01%,84.64%
0xa4108aa1ec4967f8b52220a4f7e94a8201f2d906,eth,,0x0f212357,,264003.436,14,0.01%,84.65%
0xee72f1035c706478f84ab9480e45b427aa6b6682,eth,,0xda82fb4c,,25708.0864,14,0.01%,84.66%
0x04fa0d235c4abf4bcf4787af4cf447de572ef828,eth,,0xa9059cbb,,1988167.39,14,0.01%,84.67%
0x8fff93e810a2edaafc326edee51071da9d398e83,bsc,,0x23b872dd,,41295.7936,14,0.01%,84.68%
0x64192819ac13ef72bf6b5ae239ac672b43a9af08,eth,,0x4b14557e,,157602.795,14,0.01%,84.69%
0x10417734001162ea139e8b044dfe28dbb8b28ad0,arb,,0x47e7ef24,,113463.71,14,0.01%,84.70%
0xa7995f71aa11525db02fc2473c37dee5dbf55107,eth,,0xac9650d8,,13025877.1,14,0.01%,84.71%
0x388ffd4b4f14b74eb38a64335fd0622bb06a8a74,arb,,0x6eeb299e,,37607.5821,14,0.01%,84.73%
0x0fc3dd8c37880a297166bed57759974a157f0e74,eth,,0x42842e0e,,33750.0437,14,0.01%,84.74%
0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,op,,0x095ea7b3,,518468.283,14,0.01%,84.75%
0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,eth,,0x23b872dd,,41295.7936,14,0.01%,84.76%
0xc9d0b733adaa1f851639ca47a9a2d8a6c8572bdb,arb,,0x363b2eb2,,15232.1276,14,0.01%,84.77%
